offense_id,rpt_date,occur_date,occur_day,occur_day_num,occur_time,poss_date,poss_time,beat,zone,location,ibr_code,UC2_Literal,neighborhood,npu,lat,long
220050514,1/5/2022,12/21/2021,Tuesday,3,22:00,12/21/2021,22:00,114,1,"3804 MARTIN LUTHER KING JR DR SW
ATLANTA, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Old Gordon,H,33.767415,-84.514436
220050528,1/5/2022,1/5/2022,Wednesday,4,10:50,1/5/2022,11:00,102,1,"835 MARTIN L KING JR DR NW
ATL, GA 30314
UNITED STATES",23C,LARCENY-NON VEHICLE,Vine City,L,33.755037,-84.414571
220050548,1/5/2022,1/5/2022,Wednesday,4,10:59,1/5/2022,11:05,206,2,"3221 PEACHTREE RD NE
ATLANTA, GA 30305
UNITED STATES",23H,LARCENY-NON VEHICLE,Buckhead Village,B,33.841276,-84.373073
220050593,1/5/2022,1/5/2022,Wednesday,4,10:50,1/5/2022,11:20,602,6,"725 PONCE DE LEON AVE NE
ATL, GA 30306
UNITED STATES",23F,LARCENY-FROM VEHICLE,Poncey-Highland,N,33.771707,-84.363413
220050630,1/5/2022,12/20/2021,Monday,2,12:00,1/5/2022,12:00,208,2,"3390 STRATFORD RD NE
ATL, GA 30326
UNITED STATES",23F,LARCENY-FROM VEHICLE,North Buckhead,B,33.849827,-84.367794
220050643,1/5/2022,1/4/2022,Tuesday,3,08:00,1/5/2022,08:00,611,6,"2330 MERRILEE LN SE
ATLANTA, GA 30317
UNITED STATES",23H,LARCENY-NON VEHICLE,East Lake,O,33.748482,-84.311026
220050649,1/5/2022,1/5/2022,Wednesday,4,11:30,1/5/2022,11:56,304,3,"68 ADORE CT SE
ATL, GA 30315
UNITED STATES",220,BURGLARY,Summerhill,V,33.734618,-84.385948
220050651,1/5/2022,1/5/2022,Wednesday,4,10:00,1/5/2022,11:30,205,2,"3110 ARDEN RD NW
ATL, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,Argonne Forest,C,33.8405,-84.401686
220050703,1/5/2022,1/1/2022,Saturday,7,17:00,1/3/2022,18:00,205,2,"222 COLONIAL HOMES DR NW
ATLANTA, GA 30309
UNITED STATES",240,AUTO THEFT,Colonial Homes,C,33.813392,-84.395606
220050750,1/5/2022,1/5/2022,Wednesday,4,12:47,1/5/2022,12:55,114,1,"3787 MARTIN L KING JR DR NW
ATL, GA 30331
UNITED STATES",13A,AGG ASSAULT,Old Gordon,H,33.767518,-84.512301
220050760,1/5/2022,1/3/2022,Monday,2,13:00,1/5/2022,12:30,606,6,"390 STOVALL ST SE
ATL, GA 30316
UNITED STATES",240,AUTO THEFT,Ormewood Park,W,33.743665,-84.354101
220050787,1/5/2022,1/5/2022,Wednesday,4,13:00,1/5/2022,13:20,102,1,"835 MARTIN L KING JR DR NW
ATL, GA 30314
UNITED STATES",23C,LARCENY-NON VEHICLE,Vine City,L,33.755037,-84.414571
220050814,1/5/2022,1/5/2022,Wednesday,4,09:30,1/5/2022,12:30,201,2,"1430 WESLEY WALK NW
ATL, GA 30327
UNITED STATES",23F,LARCENY-FROM VEHICLE,Margaret Mitchell,A,33.836841,-84.43175
220050865,1/5/2022,1/5/2022,Wednesday,4,13:50,1/5/2022,15:37,111,1,"363 ARGUS CIR NW
ATL, GA 30331
UNITED STATES",240,AUTO THEFT,Adamsville,H,33.764834,-84.503533
220050872,1/5/2022,1/5/2022,Wednesday,4,11:45,1/5/2022,13:50,205,2,"1950 HOWELL MILL RD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Wildwood (NPU-C),C,33.808757,-84.413844
220050918,1/5/2022,1/5/2022,Wednesday,4,14:22,1/5/2022,19:45,307,3,"100 LAKEWOOD WAY SW
ATLANTA, GA 30315
UNITED STATES",13A,AGG ASSAULT,Lakewood Heights,Y,33.699212,-84.392939
220050953,1/5/2022,1/5/2022,Wednesday,4,12:50,1/5/2022,12:55,110,1,"2265 PERRY BLVD NW
ATL, GA 30318
UNITED STATES",23H,LARCENY-NON VEHICLE,Scotts Crossing,G,33.806004,-84.464133
220050964,1/5/2022,1/5/2022,Wednesday,4,05:45,1/5/2022,06:04,601,6,"825 HIGHLAND LN NE
ATL, GA 30306
UNITED STATES",23D,LARCENY-NON VEHICLE,Virginia Highland,F,33.774342,-84.359971
220050971,1/5/2022,1/5/2022,Wednesday,4,14:35,1/5/2022,14:50,301,3,"720 LILLIAN AVE SW
ATL, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,Adair Park,V,33.731042,-84.411329
220050994,1/5/2022,1/5/2022,Wednesday,4,15:05,1/5/2022,15:59,605,6,"726 GRANT TER SE
ATL, GA 30315
UNITED STATES",13A,AGG ASSAULT,Grant Park,W,33.734763,-84.379667
220051010,1/5/2022,1/5/2022,Wednesday,4,15:12,1/5/2022,21:54,611,6,"343 MORGAN PL SE
ADK, GA 30317
UNITED STATES",23F,LARCENY-FROM VEHICLE,East Lake,O,33.743026,-84.29164
220051039,1/5/2022,1/5/2022,Wednesday,4,15:13,1/5/2022,17:18,401,4,"1145 RALPH D ABERNATHY BLVD SW
ATLANTA, GA 30310
UNITED STATES",23C,LARCENY-NON VEHICLE,West End,T,33.739069,-84.425517
220051065,1/5/2022,11/1/2021,Monday,2,07:00,1/5/2022,12:30,605,6,"465 MEMORIAL DR SE
ATL, GA 30312
UNITED STATES",23H,LARCENY-NON VEHICLE,Grant Park,W,33.746512,-84.372206
220051124,1/6/2022,9/1/2021,Wednesday,4,12:00,11/6/2021,12:00,601,6,"1110 N HIGHLAND AVE NE
ATLANTA, GA 30306
UNITED STATES",23D,LARCENY-NON VEHICLE,Virginia Highland,F,33.785073,-84.35521
220051145,1/5/2022,1/5/2022,Wednesday,4,12:47,1/5/2022,12:53,103,1,"1040 HUFF RD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Blandtown,D,33.788682,-84.42207
220051233,1/5/2022,1/5/2022,Wednesday,4,16:51,1/5/2022,18:38,304,3,"101 GLENN ST SE
ATL, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Summerhill,V,33.737706,-84.384416
220051271,1/5/2022,1/5/2022,Wednesday,4,08:00,1/5/2022,08:20,202,2,"801 W PACES FERRY RD NW
ATL, GA 30327
UNITED STATES",23H,LARCENY-NON VEHICLE,Kingswood,A,33.850427,-84.413198
220051273,1/5/2022,1/3/2022,Monday,2,22:17,1/5/2022,20:00,401,4,"810 RALPH DAVID ABERNATHY BLVD SW
ATLANTA, GA 30310
UNITED STATES",23H,LARCENY-NON VEHICLE,West End,T,33.738054,-84.414362
220051275,1/5/2022,1/2/2022,Sunday,1,18:00,1/2/2022,18:30,503,5,"1131 W PEACHTREE ST NE
ATLANTA, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.785807,-84.38774
220051291,1/5/2022,1/5/2022,Wednesday,4,17:17,1/5/2022,17:30,604,6,"703 MCGILL PARK AVE NE
ATL, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Old Fourth Ward,M,33.761818,-84.377071
220051320,1/5/2022,1/5/2022,Wednesday,4,17:36,1/5/2022,19:09,114,1,"3787 MARTIN L KING JR DR NW
ATL, GA 30331
UNITED STATES",13A,AGG ASSAULT,Old Gordon,H,33.767518,-84.512301
220051344,1/5/2022,1/5/2022,Wednesday,4,17:30,1/5/2022,18:48,407,4,"3660 MARTIN L KING JR DR SW
ATL, GA 30331
UNITED STATES",240,AUTO THEFT,Adamsville,H,33.762165,-84.508651
220051393,1/5/2022,1/5/2022,Wednesday,4,16:00,1/5/2022,18:13,304,3,"72 MILTON AVE SE
ATL, GA 30315
UNITED STATES",240,AUTO THEFT,Peoplestown,V,33.724687,-84.385928
220051401,1/5/2022,1/5/2022,Wednesday,4,18:00,1/5/2022,18:20,602,6,"1174 EUCLID AVE NE
ATL, GA 30307
UNITED STATES",13A,AGG ASSAULT,Inman Park,N,33.765534,-84.349344
220051418,1/5/2022,1/5/2022,Wednesday,4,18:00,1/5/2022,18:30,305,3,"178 MOURY AVE SW
ATL, GA 30315
UNITED STATES",23H,LARCENY-NON VEHICLE,The Villages at Carver,Y,33.712986,-84.3913
220051431,1/5/2022,1/5/2022,Wednesday,4,18:00,1/5/2022,18:00,210,2,"3639 PEACHTREE RD NE
ATLANTA, GA 30319
UNITED STATES",240,AUTO THEFT,Ridgedale Park,B,33.853752,-84.35776
220051443,1/5/2022,1/4/2022,Tuesday,3,23:00,1/4/2022,00:00,503,5,"22 14TH ST NW
ATL, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.786447,-84.38839
220051449,1/5/2022,1/5/2022,Wednesday,4,15:00,1/5/2022,15:30,510,5,"200 EDGEWOOD AVE NE
ATL, GA 30303
UNITED STATES",23H,LARCENY-NON VEHICLE,Downtown,M,33.754788,-84.381019
220051469,1/5/2022,1/5/2022,Wednesday,4,19:15,1/5/2022,22:15,601,6,"1050 PONCE DE LEON AVE NE
ATLANTA, GA 30306
UNITED STATES",120,ROBBERY,Virginia Highland,F,33.774256,-84.353094
220051477,1/6/2022,1/1/2022,Saturday,7,21:00,1/2/2022,12:00,504,5,"468 MCAFEE ST NW
ATL, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.765964,-84.394688
220051516,1/5/2022,1/5/2022,Wednesday,4,19:22,1/5/2022,19:52,312,3,"311 OAK DR SE
ATL, GA 30354
UNITED STATES",240,AUTO THEFT,Glenrose Heights,Z,33.668154,-84.383354
220051551,1/5/2022,1/5/2022,Wednesday,4,20:21,1/5/2022,22:14,212,2,"2160 MONROE DR NE
ATL, GA 30324
UNITED STATES",23D,LARCENY-NON VEHICLE,Piedmont Heights,F,33.810976,-84.370031
220051572,1/5/2022,12/30/2021,Thursday,5,20:00,1/5/2022,21:35,114,1,"901 BOLTON RD NW
ATL, GA 30331
UNITED STATES",240,AUTO THEFT,Bankhead/Bolton,H,33.779209,-84.497788
220051588,1/5/2022,1/5/2022,Wednesday,4,20:30,1/5/2022,21:10,603,6,"379 PINE ST NE
ATL, GA 30308
UNITED STATES",120,ROBBERY,Old Fourth Ward,M,33.767441,-84.375052
220051607,1/5/2022,1/5/2022,Wednesday,4,21:21,1/5/2022,23:21,504,5,"244 NORTH AVE NW
ATL, GA 30313
UNITED STATES",13A,AGG ASSAULT,Downtown,M,33.771024,-84.395228
220051621,1/6/2022,1/5/2022,Wednesday,4,19:30,1/5/2022,21:30,211,2,"3101 PIEDMONT RD NE
ATL, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,Peachtree Park,B,33.840756,-84.36978
220051622,1/5/2022,1/5/2022,Wednesday,4,18:20,1/5/2022,23:08,402,4,"1294 DONNELLY AVE SW
ATLANTA, GA 30310
UNITED STATES",23H,LARCENY-NON VEHICLE,West End,T,33.734531,-84.430031
220051626,1/6/2022,1/5/2022,Wednesday,4,20:00,1/5/2022,21:30,507,5,"180 WALKER ST SW
ATL, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.749615,-84.401313
220051715,1/6/2022,1/5/2022,Wednesday,4,22:58,1/5/2022,23:10,303,3,"288 RALPH DAVID ABERNATHY BLVD SW
ATLANTA, GA 30312
UNITED STATES",220,BURGLARY,Mechanicsville,V,33.736592,-84.397432
220051738,1/6/2022,1/5/2022,Wednesday,4,23:31,1/6/2022,00:16,413,4,"2420 BUTNER RD SW
ATLANTA, GA 30331
UNITED STATES",240,AUTO THEFT,NA,P,33.688792,-84.5267
220060122,1/6/2022,1/6/2022,Thursday,5,01:00,1/6/2022,01:30,207,2,"1545 NORTHSIDE DR NW
ATLANTA, GA 30318
UNITED STATES",240,AUTO THEFT,Loring Heights,E,33.797203,-84.407761
220060262,1/6/2022,1/6/2022,Thursday,5,03:45,1/6/2022,04:30,603,6,"400 CENTRAL PARK PL NE
ATL, GA 30308
UNITED STATES",23F,LARCENY-FROM VEHICLE,Old Fourth Ward,M,33.765408,-84.37901
220060275,1/6/2022,1/6/2022,Thursday,5,04:39,1/6/2022,06:11,207,2,"1451 MECASLIN ST NW
ATLANTA, GA 30309
UNITED STATES",23H,LARCENY-NON VEHICLE,Loring Heights,E,33.794585,-84.39949
220060311,1/6/2022,1/5/2022,Wednesday,4,18:30,1/6/2022,05:00,604,6,"296 ALASKA AVE NE
ATL, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Old Fourth Ward,M,33.762448,-84.362994
220060319,1/6/2022,1/5/2022,Wednesday,4,20:30,1/6/2022,06:10,104,1,"965 CUNNINGHAM PL SW
ATL, GA 30310
UNITED STATES",240,AUTO THEFT,Harris Chiles,T,33.743364,-84.419655
220060333,1/6/2022,1/6/2022,Thursday,5,06:00,1/6/2022,08:36,304,3,"942 HANK AARON DR SE
ATLANTA, GA 30315
UNITED STATES",13A,AGG ASSAULT,Peoplestown,V,33.729023,-84.386487
220060364,1/6/2022,1/6/2022,Thursday,5,07:10,1/6/2022,07:15,211,2,"425 PEACHTREE HILLS AVE NE
ATLANTA, GA 30305
UNITED STATES",120,ROBBERY,Peachtree Hills,B,33.818091,-84.373268
220060384,1/6/2022,1/5/2022,Wednesday,4,10:45,1/6/2022,07:45,602,6,"701 N HIGHLAND AVE NE
ATL, GA 30306
UNITED STATES",240,AUTO THEFT,Poncey-Highland,N,33.773436,-84.352394
220060403,1/6/2022,1/6/2022,Thursday,5,07:00,1/6/2022,07:30,401,4,"807 RALPH D ABERNATHY BLVD SW
ATL, GA 30310
UNITED STATES",240,AUTO THEFT,West End,T,33.738354,-84.414378
220060404,1/6/2022,1/5/2022,Wednesday,4,22:00,1/6/2022,08:00,212,2,"1925 MONROE DR NE
ATL, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,Piedmont Heights,F,33.808041,-84.374117
220060427,1/6/2022,1/5/2022,Wednesday,4,17:45,1/6/2022,07:00,505,5,"659 PEACHTREE ST NE
ATLANTA, GA 30308
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.7727,-84.3843
220060432,1/6/2022,1/6/2022,Thursday,5,01:30,1/6/2022,01:30,609,6,"72 ROGERS ST NE
ATLANTA, GA 30317
UNITED STATES",220,BURGLARY,Kirkwood,O,33.755582,-84.329366
220060447,1/6/2022,1/6/2022,Thursday,5,02:00,1/6/2022,07:00,613,6,"1781 FLAGLER AVE NE
ATL, GA 30309
UNITED STATES",240,AUTO THEFT,Piedmont Heights,F,33.803464,-84.374286
220060488,1/6/2022,1/6/2022,Thursday,5,02:00,1/6/2022,10:03,413,4,"3381 GREENBRIAR PKWY SW
ATL, GA 30331
UNITED STATES",240,AUTO THEFT,NA,P,33.68412,-84.501411
220060539,1/6/2022,1/6/2022,Thursday,5,01:00,1/6/2022,09:54,510,5,"92 PIEDMONT AVE NE
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.756919,-84.382549
220060540,1/6/2022,1/3/2022,Monday,2,08:00,1/5/2022,17:00,105,1,"41 ROCKMART DR NW
ATLANTA, GA 30314
UNITED STATES",220,BURGLARY,Hunter Hills,K,33.756047,-84.429502
220060541,1/6/2022,1/5/2022,Wednesday,4,14:00,1/5/2022,21:00,113,1,"2591 ETHERIDGE DR NW
ATLANTA, GA 30318
UNITED STATES",220,BURGLARY,Carey Park,G,33.788956,-84.472883
220060592,1/6/2022,12/28/2021,Tuesday,3,10:00,1/6/2022,10:25,414,4,"3540 N CAMP CREEK PKWY SW
ATL, GA 30331
UNITED STATES",220,BURGLARY,NA,P,33.670306,-84.506032
220060645,1/6/2022,1/6/2022,Thursday,5,10:20,1/6/2022,11:51,508,5,"300 PEACHTREE ST NE
ATL, GA 30308
UNITED STATES",23H,LARCENY-NON VEHICLE,Downtown,M,33.762872,-84.387202
220060647,1/6/2022,12/29/2021,Wednesday,4,10:56,1/6/2022,11:28,312,3,"30 CLEVELAND AVE SW
ATL, GA 30315
UNITED STATES",240,AUTO THEFT,Glenrose Heights,Z,33.680809000000004,-84.389808
220060654,1/6/2022,1/5/2022,Wednesday,4,22:30,1/6/2022,12:52,410,4,"2328 CAMPBELLTON RD SW
ATL, GA 30311
UNITED STATES",240,AUTO THEFT,Campbellton Road,R,33.704148000000004,-84.463753
220060664,1/6/2022,1/6/2022,Thursday,5,10:45,1/6/2022,11:00,112,1,"2739 SEABORN RD NW
ATLANTA, GA 30318
UNITED STATES",240,AUTO THEFT,Collier Heights,I,33.775394,-84.477223
220060678,1/7/2022,1/6/2022,Thursday,5,11:17,1/6/2022,11:17,309,3,"2611 SPRINGDALE RD SW
ATL, GA 30344
UNITED STATES",23H,LARCENY-NON VEHICLE,Perkerson,X,33.683256,-84.415539
220060705,1/6/2022,1/5/2022,Wednesday,4,23:30,1/6/2022,10:30,504,5,"935 MARIETTA ST NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Marietta Street Artery,E,33.777953,-84.408486
220060706,1/6/2022,1/6/2022,Thursday,5,11:36,1/6/2022,11:36,312,3,"3215 PENNINGTON CIR SW
ATL, GA 30354
UNITED STATES",220,BURGLARY,Glenrose Heights,Z,33.667005,-84.392066
220060711,1/6/2022,1/5/2022,Wednesday,4,21:00,1/6/2022,12:43,507,5,"210 PETERS ST SW
ATL, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.748623,-84.400207
220060723,1/6/2022,1/6/2022,Thursday,5,11:47,1/6/2022,12:53,207,2,"1777 PEACHTREE ST NE
ATL, GA 30309
UNITED STATES",240,AUTO THEFT,Brookwood Hills,E,33.803474,-84.392997
220060724,1/6/2022,1/6/2022,Thursday,5,11:40,1/6/2022,11:50,307,3,"1 CHARLESTON AVE SE
ATLANTA, GA 30315
UNITED STATES",13A,AGG ASSAULT,Lakewood Heights,Y,33.708103,-84.379278
220060731,1/6/2022,12/20/2021,Monday,2,08:00,1/3/2022,08:00,506,5,"850 PROCTOR ST NW
ATL, GA 30314
UNITED STATES",23H,LARCENY-NON VEHICLE,English Avenue,L,33.764825,-84.415213
220060753,1/6/2022,1/2/2022,Sunday,1,19:00,1/6/2022,13:45,111,1,"3086 MIDDLETON RD NW
ATL, GA 30311
UNITED STATES",240,AUTO THEFT,NA,I,33.752299,-84.490199
220060918,1/6/2022,1/5/2022,Wednesday,4,15:00,1/6/2022,08:00,201,2,"2788 DEFOORS FERRY RD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,NA,C,33.820983,-84.446915
220061010,1/6/2022,1/6/2022,Thursday,5,14:00,1/6/2022,14:30,304,3,"1064 GRANT WAY SE
ATLANTA, GA 30315
UNITED STATES",240,AUTO THEFT,Peoplestown,V,33.725152,-84.380335
220061051,1/6/2022,1/6/2022,Thursday,5,15:01,1/6/2022,16:42,605,6,"465 MEMORIAL DR SE
ATL, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Grant Park,W,33.746512,-84.372206
220061108,1/6/2022,1/6/2022,Thursday,5,15:31,1/6/2022,17:13,407,4,"BAKERS FERRY RD SW / KENNER DR SW
ATL, GA 30331
UNITED STATES",13A,AGG ASSAULT,Adamsville,H,33.7601,-84.508441
220061121,1/6/2022,1/6/2022,Thursday,5,14:46,1/6/2022,14:55,201,2,"995 BATTLE CREEK WAY NW
ATL, GA 30327
UNITED STATES",23F,LARCENY-FROM VEHICLE,Brandon,C,33.826265,-84.423126
220061135,1/6/2022,1/6/2022,Thursday,5,17:26,1/6/2022,17:26,408,4,"1390 WICHITA DR SW
ATL, GA 30311
UNITED STATES",220,BURGLARY,Venetian Hills,S,33.717363,-84.44185
220061155,1/6/2022,1/6/2022,Thursday,5,15:21,1/6/2022,15:30,306,3,"1919 METROPOLITAN PKWY SW
ATL, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,Sylvan Hills,X,33.702785,-84.410174
220061260,1/7/2022,1/6/2022,Thursday,5,16:49,1/6/2022,18:00,113,1,"1620 HOLLYWOOD RD NW
ATLANTA, GA 30318
UNITED STATES",13A,AGG ASSAULT,Scotts Crossing,G,33.79957,-84.472379
220061332,1/6/2022,1/3/2022,Monday,2,20:00,1/6/2022,10:50,606,6,"144 MORELAND AVE NE
ATL, GA 30307
UNITED STATES",23G,LARCENY-FROM VEHICLE,Reynoldstown,N,33.757357,-84.349603
220061414,1/6/2022,1/5/2022,Wednesday,4,20:15,1/6/2022,18:00,505,5,"880 ARGONNE AVE NE
ATL, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.778712,-84.377861
220061432,1/6/2022,1/6/2022,Thursday,5,18:50,1/6/2022,19:30,210,2,"3393 PEACHTREE RD NE
ATL, GA 30326
UNITED STATES",23C,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.362119
220061439,1/6/2022,1/6/2022,Thursday,5,18:00,1/6/2022,18:58,207,2,"670 TRABERT AVE NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Berkeley Park,D,33.794818,-84.409899
220061474,1/6/2022,1/6/2022,Thursday,5,19:53,NA,NA,313,3,"3012 JONESBORO RD SE
ATL, GA 30354
UNITED STATES",240,AUTO THEFT,South River Gardens,Z,33.672248,-84.371562
220061498,1/6/2022,1/6/2022,Thursday,5,19:10,1/6/2022,19:11,610,6,"1655 MEMORIAL DR SE
ATLANTA, GA 30317
UNITED STATES",23C,LARCENY-NON VEHICLE,Kirkwood,O,33.747197,-84.333791
220061499,1/6/2022,1/5/2022,Wednesday,4,18:42,1/5/2022,19:01,505,5,"659 PEACHTREE ST NE
ATLANTA, GA 30308
UNITED STATES",240,AUTO THEFT,Midtown,E,33.7727,-84.3843
220061555,1/6/2022,1/6/2022,Thursday,5,19:53,1/6/2022,20:17,503,5,"48 12TH ST NE
ATL, GA 30309
UNITED STATES",240,AUTO THEFT,Midtown,E,33.784853,-84.385985
220061573,1/6/2022,1/6/2022,Thursday,5,18:40,1/6/2022,19:30,606,6,"904 MEMORIAL DR SE
ATL, GA 30316
UNITED STATES",23F,LARCENY-FROM VEHICLE,Reynoldstown,N,33.746703,-84.357913
220061575,1/6/2022,1/6/2022,Thursday,5,16:30,1/6/2022,18:30,302,3,"967 DEWEY ST SW
ATLANTA, GA 30310
UNITED STATES",23H,LARCENY-NON VEHICLE,Pittsburgh,V,33.729179,-84.407536
220061624,1/6/2022,1/6/2022,Thursday,5,20:41,1/6/2022,21:00,304,3,"1048 WASHINGTON ST SW
ATL, GA 30315
UNITED STATES",240,AUTO THEFT,Peoplestown,V,33.726124,-84.390621
220061626,1/6/2022,1/6/2022,Thursday,5,20:45,1/6/2022,21:20,414,4,"3660 CAMP CREEK PKWY SW
ATL, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Princeton Lakes,P,33.654863,-84.507875
220061763,1/7/2022,1/6/2022,Thursday,5,16:00,1/6/2022,22:30,613,6,"1402 N HIGHLAND AVE NE
ATLANTA, GA 30306
UNITED STATES",23F,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,33.792789,-84.352525
220061835,1/7/2022,1/6/2022,Thursday,5,21:20,1/6/2022,23:44,507,5,"360 MARIETTA ST NW
ATL, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.763281,-84.397432
220068079,1/8/2022,1/6/2022,Thursday,5,22:25,1/6/2022,22:30,706,7,"6000 S TERMINAL PKWY
COLLEGE PARK, GA 30320
UNITED STATES",23H,LARCENY-NON VEHICLE,NA,NA,33.640041,-84.443024
220070016,1/7/2022,1/6/2022,Thursday,5,23:30,1/6/2022,23:55,604,6,"21 HILLIARD ST NE
ATL, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Sweet Auburn,M,33.754903,-84.376401
220070089,1/7/2022,1/6/2022,Thursday,5,22:51,1/7/2022,00:30,510,5,"192 PEACHTREE CENTER AVE NE
ATLANTA, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.759417,-84.386506
220070134,1/7/2022,1/7/2022,Friday,6,00:00,1/7/2022,01:28,604,6,"109 HOGUE ST NE
ATLANTA, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Old Fourth Ward,M,33.757332,-84.370826
220070308,1/7/2022,1/7/2022,Friday,6,03:32,NA,NA,207,2,"1400 NORTHSIDE DR NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Berkeley Park,D,33.792894,-84.408209
220070397,1/7/2022,1/7/2022,Friday,6,04:38,1/7/2022,05:00,609,6,"225 LA FRANCE WALK NE
ADK, GA 30307
UNITED STATES",23F,LARCENY-FROM VEHICLE,Edgewood,O,33.760012,-84.342805
220070421,1/7/2022,1/6/2022,Thursday,5,23:00,1/7/2022,06:00,311,3,"532 CLEVELAND AVE SW
ATL, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,Hammond Park,X,33.680134,-84.406759
220070441,1/7/2022,1/6/2022,Thursday,5,07:39,1/6/2022,08:30,613,6,"1394 N HIGHLAND AVE NE
ATL, GA 30306
UNITED STATES",23F,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,33.792617,-84.35285
220070457,1/7/2022,1/7/2022,Friday,6,09:45,1/7/2022,10:00,206,2,"3221 PEACHTREE RD NE
ATLANTA, GA 30305
UNITED STATES",23C,LARCENY-NON VEHICLE,Buckhead Village,B,33.841276,-84.373073
220070476,1/7/2022,1/6/2022,Thursday,5,20:00,1/7/2022,09:00,608,6,"1258 DEKALB AVE NE
ADK, GA 30307
UNITED STATES",23F,LARCENY-FROM VEHICLE,Candler Park,N,33.761849,-84.345721
220070482,1/7/2022,1/6/2022,Thursday,5,19:00,1/7/2022,06:30,310,3,"2637 OLD HAPEVILLE RD SW
ATLANTA, GA 30315
UNITED STATES",23H,LARCENY-NON VEHICLE,Browns Mill Park,Z,33.682195,-84.395636
220070507,1/7/2022,1/6/2022,Thursday,5,18:30,1/7/2022,08:00,604,6,"572 EDGEWOOD AVE NE
ATL, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Old Fourth Ward,M,33.754872,-84.368508
220070511,1/7/2022,1/4/2022,Tuesday,3,13:00,1/7/2022,14:16,104,1,"373 LEGACY DR SW
ATLANTA, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,Harris Chiles,T,33.743851,-84.419512
220070514,1/7/2022,1/7/2022,Friday,6,09:37,1/7/2022,09:37,512,5,"232 FORSYTH ST SW
ATL, GA 30303
UNITED STATES",23D,LARCENY-NON VEHICLE,Downtown,M,33.748519,-84.396363
220070533,1/7/2022,1/7/2022,Friday,6,01:00,1/7/2022,09:59,305,3,"1099 BOULEVARD SE
ATL, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Chosewood Park,Y,33.724397,-84.368708
220070567,1/7/2022,1/7/2022,Friday,6,00:01,1/7/2022,01:30,310,3,"585 MCWILLIAMS RD SE
ATL, GA 30315
UNITED STATES",240,AUTO THEFT,Browns Mill Park,Z,33.688372,-84.369746
220070569,1/7/2022,1/7/2022,Friday,6,01:30,1/7/2022,01:40,307,3,"1805 JONESBORO RD SE
ATLANTA, GA 30315
UNITED STATES",240,AUTO THEFT,Lakewood Heights,Y,33.704717,-84.378859
220070604,1/7/2022,1/7/2022,Friday,6,09:29,1/7/2022,10:22,305,3,"501 ENGLEWOOD AVE SE
ATLANTA, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,Chosewood Park,Y,33.721889,-84.371316
220070610,1/7/2022,1/7/2022,Friday,6,00:00,1/7/2022,10:40,505,5,"842 PEACHTREE ST NE
ATL, GA 30308
UNITED STATES",23C,LARCENY-NON VEHICLE,Midtown,E,33.777564,-84.384819
